candidate_id,target_job_role,education_level,degree_field,years_of_experience,num_projects,num_certifications,num_internships,technical_skills_count,relevant_skills_count,required_skills_count,skill_match_percentage,soft_skills_count,project_relevance_score,experience_relevance_score,education_relevance_score,resume_quality_score,ats_score,keyword_match_percentage,overall_resume_score,job_readiness_score,experience_level,missing_skills_count,job_readiness,shortlisted
C00979,Cloud Engineer,Diploma,Computer Science,2,5,5,2,6,3,6,52.44,4,50.89,32.61,70.58,58.85,61.46,57.79,56.33,56.43,Junior,3,Beginner,0
C00980,Mobile App Developer,Master's,Software Engineering,9,11,0,0,9,5,6,80.51,6,80.4,72.54,100.0,79.64,79.65,77.67,81.36,77.9,Senior,1,Intermediate,1
C00981,Data Scientist,Bachelor's,Information Technology,0,3,0,0,6,2,6,30.2,8,37.48,12.28,77.49,58.5,36.33,34.58,38.02,27.71,Fresher,4,Not Ready,0
C00982,QA Engineer,Diploma,Software Engineering,3,8,3,0,6,5,6,82.07,9,84.66,41.95,72.13,59.91,75.13,76.83,68.46,70.81,Mid-Level,1,Beginner,0
C00983,QA Engineer,Bachelor's,Other,10,9,5,1,8,3,6,48.59,9,56.98,63.65,36.11,91.52,65.25,56.37,62.57,59.5,Senior,3,Beginner,1
C00984,Python Developer,Bachelor's,Software Engineering,10,7,4,1,8,5,6,79.7,2,73.17,83.85,95.43,80.08,87.59,79.32,83.12,77.26,Senior,1,Intermediate,0
C00985,Backend Developer,Master's,Other,13,13,3,1,3,3,6,54.52,10,64.68,71.28,39.81,92.96,70.84,57.79,70.43,54.45,Senior,3,Beginner,1
C00986,QA Engineer,Master's,Information Technology,8,11,1,0,11,5,6,83.15,4,84.71,72.35,87.87,81.76,75.48,77.9,77.35,77.15,Senior,1,Intermediate,1
C00987,QA Engineer,Bachelor's,Software Engineering,0,2,0,2,2,2,6,33.84,4,23.98,33.33,86.11,48.13,43.79,31.94,44.31,32.7,Fresher,4,Not Ready,0
C00988,Machine Learning Engineer,Bachelor's,Computer Science,9,14,3,0,8,5,6,81.34,7,89.17,75.17,94.19,82.58,78.17,85.13,81.64,77.51,Senior,1,Intermediate,1
C00989,Mobile App Developer,Bachelor's,Information Technology,4,9,1,1,13,5,6,87.17,2,73.51,47.79,90.17,71.07,86.76,84.23,76.44,67.85,Mid-Level,1,Beginner,0
C00990,Backend Developer,Bachelor's,Information Technology,6,9,5,0,10,4,6,65.01,8,74.19,53.46,90.2,87.84,78.61,67.98,72.98,68.98,Mid-Level,2,Beginner,1
C00991,DevOps Engineer,Master's,Electronics,9,8,4,0,9,3,6,45.75,8,59.33,62.45,59.35,95.16,66.26,52.69,68.63,59.03,Senior,3,Beginner,0
C00992,Data Analyst,Bachelor's,Data Science,6,7,1,0,11,4,6,65.06,10,60.81,57.31,99.54,75.06,69.34,63.74,73.79,61.21,Mid-Level,2,Beginner,0
C00993,Backend Developer,Bachelor's,Data Science,7,8,0,1,4,4,6,61.78,2,71.51,53.63,57.71,78.06,74.11,66.0,67.75,61.01,Mid-Level,2,Beginner,1
C00994,Cloud Engineer,Master's,Information Technology,6,3,3,0,8,5,6,88.29,7,65.03,62.14,100.0,75.7,85.07,81.34,81.62,79.14,Mid-Level,1,Intermediate,1
C00995,Product Designer,Bachelor's,Other,11,9,1,0,3,3,6,48.58,8,52.55,68.18,30.19,86.31,62.91,59.3,62.9,48.93,Senior,3,Not Ready,0
C00996,Machine Learning Engineer,Master's,Information Technology,4,8,5,0,9,3,6,46.7,8,48.56,41.34,92.83,80.29,64.23,51.07,62.15,54.76,Mid-Level,3,Beginner,0
C00997,QA Engineer,Master's,Computer Science,3,10,4,1,4,3,6,53.49,10,56.85,36.05,82.92,89.81,75.59,64.69,67.48,61.4,Mid-Level,3,Beginner,0
C00998,QA Engineer,Diploma,Business,2,6,0,2,10,2,6,28.94,7,31.46,29.38,49.26,53.99,34.76,33.98,41.31,33.57,Junior,4,Not Ready,0
C00999,Cybersecurity Analyst,PhD,Electronics,2,4,5,1,9,2,6,28.68,2,27.36,23.86,87.28,84.18,44.38,43.99,50.68,42.95,Junior,4,Not Ready,0
C01000,QA Engineer,Diploma,Software Engineering,1,4,1,1,8,3,6,54.09,2,46.29,23.84,70.75,48.64,58.95,54.93,53.27,44.52,Junior,3,Not Ready,0
C01001,Backend Developer,PhD,Computer Science,12,6,2,0,7,5,6,82.02,9,67.83,86.71,100.0,97.45,82.77,81.92,88.96,78.91,Senior,1,Intermediate,1
C01002,Data Analyst,Bachelor's,Other,4,10,0,1,3,3,6,53.47,4,55.64,46.21,34.14,72.31,66.88,61.77,59.56,48.56,Mid-Level,3,Not Ready,0
C01003,Machine Learning Engineer,Diploma,Data Science,2,2,0,2,6,3,6,47.55,5,39.88,30.19,83.6,39.58,37.04,47.69,44.15,40.64,Junior,3,Not Ready,0
C01004,Data Analyst,Master's,Computer Science,2,5,2,2,4,3,6,54.54,2,52.93,33.9,94.26,66.33,60.22,61.71,59.89,56.82,Junior,3,Beginner,0
C01005,Backend Developer,PhD,Software Engineering,6,8,4,0,7,3,6,50.87,4,48.39,52.99,95.32,89.41,71.03,56.46,68.47,63.04,Mid-Level,3,Beginner,0
C01006,Data Scientist,Bachelor's,Information Technology,7,7,3,0,4,4,6,70.81,4,66.62,65.12,79.04,74.9,73.15,76.14,73.14,70.31,Mid-Level,2,Beginner,1
C01007,Data Scientist,Master's,Other,2,6,3,2,9,1,6,13.36,5,22.08,21.08,47.02,68.07,32.73,28.99,37.57,24.16,Junior,5,Not Ready,0
C01008,Python Developer,Bachelor's,Computer Science,5,8,2,1,4,4,6,70.73,9,73.3,46.77,86.64,72.78,70.94,68.19,68.1,60.88,Mid-Level,2,Beginner,0
C01009,Java Developer,Master's,Software Engineering,3,10,3,1,8,4,6,70.76,8,75.85,38.21,96.74,83.91,69.48,72.75,71.93,64.56,Mid-Level,2,Beginner,1
C01010,Mobile App Developer,Bachelor's,Other,8,7,0,1,11,3,6,51.55,2,43.19,59.62,25.66,66.18,49.76,51.19,53.77,46.93,Senior,3,Not Ready,0
C01011,QA Engineer,Bachelor's,Computer Science,2,1,2,1,8,3,6,49.12,4,43.96,35.69,79.95,52.57,56.67,45.47,55.66,45.78,Junior,3,Not Ready,0
C01012,Java Developer,Diploma,Computer Science,6,6,5,1,5,4,6,71.11,5,64.11,59.09,82.16,69.21,63.07,65.75,67.03,63.86,Mid-Level,2,Beginner,0
C01013,Java Developer,Bachelor's,Computer Science,5,8,2,0,9,5,6,79.74,6,79.27,54.36,90.93,69.08,72.58,73.12,71.97,66.55,Mid-Level,1,Beginner,1
C01014,Backend Developer,Bachelor's,Software Engineering,10,5,5,1,7,5,6,82.21,10,79.63,84.34,92.19,91.62,84.68,82.06,86.32,77.33,Senior,1,Intermediate,1
C01015,Cybersecurity Analyst,Diploma,Computer Science,0,2,0,2,4,3,6,53.49,5,38.77,33.87,84.35,50.34,57.63,51.5,51.32,47.41,Fresher,3,Not Ready,0
C01016,Cloud Engineer,Master's,Other,9,15,5,1,10,3,6,48.45,10,54.97,62.44,35.05,99.39,74.03,58.69,70.84,57.16,Senior,3,Beginner,1
C01017,UI/UX Designer,Diploma,Information Technology,1,3,3,2,10,3,6,46.7,5,39.54,21.73,59.27,54.4,46.8,49.89,48.2,39.84,Junior,3,Not Ready,0
C01018,Frontend Developer,PhD,Electronics,3,10,0,0,4,3,6,49.39,8,50.75,38.01,64.12,73.25,55.26,49.63,56.18,49.01,Mid-Level,3,Not Ready,0
C01019,Machine Learning Engineer,Bachelor's,Other,6,6,3,0,3,2,6,35.27,6,43.27,41.99,39.62,70.61,43.78,44.36,49.03,41.74,Mid-Level,4,Not Ready,0
C01020,Product Designer,Bachelor's,Information Technology,4,10,0,1,9,4,6,68.96,10,67.4,43.55,58.39,66.38,64.18,64.39,61.33,51.34,Mid-Level,2,Beginner,1
C01021,DevOps Engineer,Master's,Information Technology,4,4,1,1,5,4,6,68.84,3,60.63,40.8,100.0,73.82,78.17,73.45,69.33,59.9,Mid-Level,2,Beginner,0
C01022,Python Developer,Bachelor's,Data Science,10,6,3,0,8,5,6,83.73,7,78.72,86.22,84.21,87.34,78.21,85.66,82.09,78.9,Senior,1,Intermediate,1
C01023,Machine Learning Engineer,Master's,Computer Science,11,12,5,0,12,5,6,80.68,10,85.19,81.8,96.14,92.02,82.4,80.15,88.49,83.59,Senior,1,Intermediate,0
C01024,Cloud Engineer,Diploma,Information Technology,6,7,4,0,10,4,6,67.03,7,69.2,56.46,81.16,72.16,75.92,72.38,70.44,64.34,Mid-Level,2,Beginner,0
C01025,QA Engineer,Bachelor's,Software Engineering,2,3,2,0,8,3,6,46.03,10,39.66,34.54,84.8,64.56,56.35,48.13,55.83,46.07,Junior,3,Not Ready,0
C01026,Cloud Engineer,Diploma,Information Technology,6,3,0,0,4,4,6,64.93,7,65.21,52.54,76.83,53.66,66.23,61.84,63.23,61.95,Mid-Level,2,Beginner,0
C01027,Full Stack Developer,Bachelor's,Information Technology,9,14,1,0,9,6,7,81.16,4,85.51,76.74,91.79,80.48,81.53,78.0,81.07,75.95,Senior,1,Intermediate,1
C01028,Cybersecurity Analyst,Bachelor's,Business,2,6,4,0,5,2,6,28.54,6,39.26,31.97,45.36,79.96,45.86,36.4,47.21,35.82,Junior,4,Not Ready,0
C01029,Cybersecurity Analyst,Bachelor's,Electronics,12,7,0,1,12,4,6,70.13,8,68.83,80.08,69.76,71.45,62.94,71.58,69.87,65.47,Senior,2,Beginner,0
C01030,Backend Developer,PhD,Software Engineering,4,5,5,1,12,5,6,79.17,6,68.74,47.69,100.0,87.64,79.49,81.94,76.84,72.79,Mid-Level,1,Beginner,1
C01031,Python Developer,Diploma,Information Technology,1,6,3,0,9,3,6,53.89,4,41.88,28.19,76.77,59.2,48.75,50.02,55.29,48.66,Junior,3,Not Ready,0
C01032,Full Stack Developer,Bachelor's,Computer Science,9,10,2,1,13,6,7,87.2,6,89.7,82.03,86.84,78.44,79.14,80.82,80.03,83.75,Senior,1,Intermediate,1
C01033,Product Designer,Diploma,Other,4,10,5,0,6,3,6,52.55,8,61.94,44.55,17.2,79.04,69.06,60.81,57.64,54.79,Mid-Level,3,Beginner,0
C01034,Machine Learning Engineer,Bachelor's,Data Science,11,14,1,0,7,5,6,81.24,9,87.0,86.16,93.91,80.36,85.35,84.62,83.67,77.63,Senior,1,Intermediate,0
C01035,Mobile App Developer,Master's,Software Engineering,2,2,1,1,4,3,6,53.88,8,41.2,35.63,100.0,59.01,60.49,55.87,61.05,47.26,Junior,3,Not Ready,0
C01036,Mobile App Developer,Master's,Computer Science,7,5,4,0,10,4,6,71.57,5,57.32,58.59,100.0,82.78,80.1,75.39,77.89,69.1,Mid-Level,2,Beginner,0
C01037,Machine Learning Engineer,Bachelor's,Computer Science,8,6,0,1,6,4,6,67.63,3,58.34,65.09,88.34,63.43,59.42,68.65,65.79,64.45,Senior,2,Beginner,1
C01038,Data Analyst,Diploma,Information Technology,3,3,2,1,11,4,6,69.48,5,65.7,42.5,70.31,50.8,61.01,69.3,56.73,56.04,Mid-Level,2,Beginner,0
C01039,Machine Learning Engineer,Master's,Computer Science,1,2,3,2,11,4,6,62.61,6,54.27,26.53,100.0,71.0,60.6,59.85,60.26,59.62,Junior,2,Beginner,0
C01040,Data Scientist,Master's,Computer Science,2,2,3,2,11,3,6,49.95,6,50.13,33.79,97.48,62.74,55.86,52.18,59.52,48.96,Junior,3,Not Ready,0
C01041,UI/UX Designer,Bachelor's,Design,2,5,1,0,3,3,6,53.57,9,48.43,35.56,98.61,60.01,56.91,50.69,60.31,49.89,Junior,3,Not Ready,0
C01042,Cloud Engineer,Bachelor's,Information Technology,2,2,1,2,8,3,6,48.75,5,47.8,29.28,93.34,58.5,58.63,46.23,57.53,44.97,Junior,3,Not Ready,0
C01043,Data Scientist,Bachelor's,Information Technology,11,5,1,0,8,5,6,79.35,10,71.72,83.82,80.38,70.96,80.84,76.67,76.53,76.08,Senior,1,Intermediate,1
C01044,UI/UX Designer,Bachelor's,Design,12,15,0,1,5,5,6,84.34,7,87.56,82.25,94.05,75.63,80.15,87.13,83.88,73.77,Senior,1,Beginner,1
C01045,Backend Developer,Master's,Software Engineering,10,15,2,1,10,5,6,86.14,5,83.7,88.45,99.82,93.75,83.65,84.0,87.36,84.28,Senior,1,Intermediate,1
C01046,Backend Developer,Diploma,Other,3,3,1,0,8,2,6,28.43,6,26.96,30.04,17.35,58.73,46.61,34.06,39.15,29.86,Mid-Level,4,Not Ready,0
C01047,Python Developer,Diploma,Other,0,0,0,3,2,0,6,0.0,3,9.45,10.46,19.92,34.37,11.8,8.71,13.47,7.5,Fresher,6,Not Ready,0
C01048,Mobile App Developer,Master's,Information Technology,12,10,0,0,11,4,6,66.56,2,72.28,74.2,96.1,77.28,63.39,68.53,71.34,69.22,Senior,2,Beginner,1
C01049,Product Designer,Bachelor's,Computer Science,4,4,3,1,10,4,6,62.07,8,65.62,40.57,64.98,64.93,57.51,64.25,59.68,59.18,Mid-Level,2,Beginner,0
C01050,Cloud Engineer,Bachelor's,Software Engineering,11,10,3,1,13,5,6,83.46,10,81.28,83.13,91.45,91.3,88.4,87.22,88.26,80.46,Senior,1,Intermediate,1
C01051,Machine Learning Engineer,Bachelor's,Data Science,12,13,1,0,4,4,6,67.27,5,74.28,73.88,99.72,81.31,68.11,65.78,76.86,65.78,Senior,2,Beginner,1
C01052,Product Designer,Bachelor's,Computer Science,10,7,1,0,10,5,6,82.77,3,73.73,85.86,63.96,73.12,71.33,76.74,74.8,76.88,Senior,1,Intermediate,1
C01053,Java Developer,Bachelor's,Electronics,8,8,0,1,5,3,6,48.15,8,59.06,61.22,53.5,74.2,63.2,50.15,61.36,56.22,Senior,3,Beginner,1
C01054,Python Developer,Master's,Software Engineering,6,6,2,0,4,3,6,52.63,7,43.7,46.22,100.0,86.15,62.71,56.6,65.08,58.45,Mid-Level,3,Beginner,1
C01055,Frontend Developer,Master's,Information Technology,3,3,1,0,5,4,6,62.77,9,58.79,43.84,97.47,71.75,64.97,61.08,67.9,54.13,Mid-Level,2,Beginner,0
C01056,Cybersecurity Analyst,Bachelor's,Electronics,5,6,5,1,12,4,6,64.81,7,55.69,51.92,69.65,77.05,65.22,71.73,69.25,65.83,Mid-Level,2,Beginner,0
C01057,Product Designer,Bachelor's,Design,4,10,0,1,5,4,6,64.85,6,75.64,46.75,97.89,65.98,71.85,68.35,65.45,65.43,Mid-Level,2,Beginner,0
C01058,Java Developer,Diploma,Software Engineering,4,3,2,0,4,4,6,62.62,4,54.93,45.69,89.93,60.18,57.05,57.92,59.47,54.2,Mid-Level,2,Beginner,0
C01059,Backend Developer,Bachelor's,Software Engineering,4,10,3,0,8,4,6,69.87,3,63.28,41.0,94.65,79.71,66.7,76.61,71.43,62.02,Mid-Level,2,Beginner,0
C01060,Data Analyst,Bachelor's,Business,10,5,2,1,9,4,6,67.35,3,65.86,78.34,72.68,84.57,81.24,69.85,77.72,71.11,Senior,2,Beginner,1
C01061,QA Engineer,PhD,Computer Science,2,4,4,0,9,3,6,47.81,4,42.2,33.13,87.23,74.36,62.29,55.05,58.31,47.89,Junior,3,Not Ready,0
C01062,QA Engineer,Master's,Business,13,13,1,1,5,5,6,87.98,9,87.47,87.68,74.09,94.31,82.7,93.91,86.65,81.85,Senior,1,Intermediate,1
C01063,UI/UX Designer,Bachelor's,Design,0,2,2,2,9,2,6,29.57,9,34.56,17.81,90.09,53.79,40.68,31.95,41.24,35.61,Fresher,4,Not Ready,0
C01064,UI/UX Designer,Diploma,Design,7,6,3,1,4,4,6,71.4,7,60.69,59.12,85.99,68.35,63.37,66.14,68.06,63.44,Mid-Level,2,Beginner,0
C01065,Data Scientist,Bachelor's,Other,3,8,3,1,3,2,6,34.58,9,46.07,31.93,38.32,79.3,46.52,43.64,47.4,35.09,Mid-Level,4,Not Ready,0
C01066,Cloud Engineer,Diploma,Software Engineering,5,7,1,1,6,4,6,66.98,9,58.18,50.93,76.4,68.76,61.23,65.19,66.74,53.55,Mid-Level,2,Beginner,1
C01067,Python Developer,Bachelor's,Information Technology,1,2,0,2,3,3,6,47.97,8,39.89,28.87,93.85,57.22,56.45,47.39,54.83,44.6,Junior,3,Not Ready,0
C01068,Cybersecurity Analyst,Bachelor's,Electronics,5,6,5,1,10,4,6,65.69,10,55.4,48.17,70.16,84.26,80.33,69.26,71.61,64.26,Mid-Level,2,Beginner,1
C01069,Cybersecurity Analyst,Bachelor's,Other,2,6,1,1,5,2,6,28.47,6,30.94,29.62,31.83,70.44,41.93,41.17,43.15,32.54,Junior,4,Not Ready,0
C01070,Full Stack Developer,Diploma,Other,2,2,5,1,3,1,7,11.83,7,19.45,26.87,21.19,61.25,29.63,25.94,29.05,27.97,Junior,6,Not Ready,0
C01071,Data Analyst,Master's,Data Science,11,7,1,1,5,5,6,87.21,3,76.74,87.29,100.0,87.28,94.05,86.7,88.27,76.72,Senior,1,Intermediate,1
C01072,Backend Developer,Diploma,Software Engineering,6,5,3,1,12,4,6,62.06,2,53.41,54.39,88.32,63.23,68.83,57.99,68.4,61.83,Mid-Level,2,Beginner,0
C01073,UI/UX Designer,Bachelor's,Information Technology,0,2,2,0,9,2,6,36.95,10,24.08,12.34,62.79,54.37,39.74,44.61,38.36,31.68,Fresher,4,Not Ready,0
C01074,Mobile App Developer,Master's,Other,11,7,3,0,6,4,6,71.37,9,68.43,79.19,44.63,82.78,74.37,75.12,72.58,64.87,Senior,2,Beginner,1
C01075,Data Scientist,Master's,Data Science,3,3,1,0,10,5,6,85.56,3,78.59,47.16,100.0,67.33,73.54,82.37,75.27,73.88,Mid-Level,1,Beginner,1
C01076,UI/UX Designer,Bachelor's,Computer Science,5,10,2,1,10,3,6,45.09,4,50.2,46.95,66.13,74.64,53.46,55.6,56.23,43.18,Mid-Level,3,Not Ready,0
C01077,QA Engineer,Diploma,Computer Science,0,3,1,1,8,1,6,17.6,7,12.86,31.55,63.61,46.29,35.73,23.32,35.39,29.74,Fresher,5,Not Ready,0
C01078,QA Engineer,Diploma,Software Engineering,1,2,5,1,7,3,6,52.9,3,49.66,28.49,73.88,59.51,63.25,57.54,58.05,49.44,Junior,3,Not Ready,0
C01079,Cybersecurity Analyst,Bachelor's,Computer Science,9,12,5,1,7,5,6,78.53,6,92.11,78.18,86.49,89.91,80.69,77.97,83.17,78.24,Senior,1,Intermediate,1
C01080,UI/UX Designer,Diploma,Design,3,8,3,0,6,4,6,65.86,4,70.37,37.25,88.88,66.69,70.48,63.91,64.69,61.46,Mid-Level,2,Beginner,0
C01081,Backend Developer,Diploma,Computer Science,7,6,5,0,9,4,6,62.4,7,57.37,54.24,78.38,69.57,71.85,59.03,67.85,61.63,Mid-Level,2,Beginner,0
C01082,Backend Developer,Bachelor's,Computer Science,6,4,2,1,11,5,6,83.25,9,77.83,65.32,89.06,75.33,87.54,81.81,80.08,77.31,Mid-Level,1,Intermediate,1
C01083,Full Stack Developer,PhD,Information Technology,8,7,2,1,12,6,7,82.82,5,79.8,69.77,96.8,95.4,82.19,86.66,85.81,71.99,Senior,1,Beginner,0
C01084,Java Developer,Bachelor's,Computer Science,6,5,0,1,11,5,6,88.05,9,69.6,61.61,86.87,70.46,77.52,79.74,77.19,75.06,Mid-Level,1,Intermediate,1
C01085,Machine Learning Engineer,Bachelor's,Other,6,4,2,0,10,3,6,52.19,3,47.0,52.11,39.75,77.32,65.43,59.57,59.27,47.95,Mid-Level,3,Not Ready,0
C01086,Data Analyst,Bachelor's,Information Technology,7,5,1,1,6,4,6,69.84,8,54.6,62.17,83.29,65.99,68.97,66.89,67.79,60.77,Mid-Level,2,Beginner,0
C01087,Cloud Engineer,PhD,Computer Science,7,4,3,0,8,4,6,65.38,10,61.67,61.27,98.56,89.17,77.94,66.28,78.11,64.47,Mid-Level,2,Beginner,0
C01088,Java Developer,Bachelor's,Information Technology,9,14,3,1,13,5,6,85.38,3,83.61,73.47,88.15,90.49,88.51,84.9,87.16,79.31,Senior,1,Intermediate,0
C01089,Mobile App Developer,Bachelor's,Software Engineering,12,6,2,0,9,5,6,81.22,2,69.92,82.94,91.57,85.97,81.67,78.87,85.35,79.18,Senior,1,Intermediate,1
C01090,Frontend Developer,Bachelor's,Electronics,10,11,2,1,4,3,6,46.07,9,49.98,61.43,52.13,85.94,61.58,52.15,65.05,47.76,Senior,3,Not Ready,0
C01091,Java Developer,Master's,Computer Science,14,6,3,1,10,5,6,86.5,5,82.58,82.12,100.0,89.38,80.89,84.65,84.07,79.05,Senior,1,Intermediate,1
C01092,Frontend Developer,Bachelor's,Software Engineering,2,1,1,1,5,3,6,49.59,7,49.01,32.69,92.96,56.22,45.22,50.81,53.84,42.83,Junior,3,Not Ready,0
C01093,Frontend Developer,Bachelor's,Software Engineering,8,13,4,1,5,5,6,83.98,8,85.66,74.42,98.88,93.99,93.0,87.41,88.54,85.41,Senior,1,Intermediate,1
C01094,Data Analyst,Diploma,Data Science,8,11,5,1,13,5,6,81.1,6,89.14,66.82,83.89,75.29,73.28,77.44,75.76,78.46,Senior,1,Intermediate,1
C01095,Product Designer,Bachelor's,Information Technology,7,4,4,0,5,4,6,67.06,9,59.62,55.16,55.09,72.06,62.69,70.11,62.46,63.95,Mid-Level,2,Beginner,1
C01096,Cloud Engineer,PhD,Other,2,3,1,1,8,1,6,16.76,4,12.64,28.4,48.06,76.12,39.44,31.22,39.73,20.73,Junior,5,Not Ready,0
C01097,Backend Developer,Bachelor's,Other,5,10,5,0,10,2,6,36.89,9,41.35,44.24,33.27,94.16,56.56,52.84,54.77,39.75,Mid-Level,4,Not Ready,0
C01098,Java Developer,Master's,Information Technology,2,2,1,1,7,4,6,68.96,8,51.68,31.09,100.0,70.37,66.4,69.25,65.63,53.34,Junior,2,Beginner,0
C01099,Backend Developer,Bachelor's,Computer Science,5,5,5,1,7,4,6,66.56,9,65.6,53.9,90.69,82.18,75.84,71.36,73.0,68.92,Mid-Level,2,Beginner,0
C01100,DevOps Engineer,Master's,Electronics,3,3,5,0,9,2,6,36.01,4,23.37,28.29,57.17,83.48,59.1,48.64,51.64,40.56,Mid-Level,4,Not Ready,0
C01101,DevOps Engineer,Bachelor's,Software Engineering,0,0,3,3,5,2,6,30.15,6,9.52,13.65,91.54,53.96,34.94,32.3,39.32,30.55,Fresher,4,Not Ready,0
C01102,Mobile App Developer,Bachelor's,Electronics,7,9,4,1,4,3,6,46.27,5,46.28,48.45,53.78,80.37,52.26,54.37,57.87,53.6,Mid-Level,3,Beginner,0
C01103,QA Engineer,Bachelor's,Information Technology,1,2,4,0,7,3,6,46.52,4,37.21,22.52,76.32,62.35,49.76,54.3,51.14,49.01,Junior,3,Not Ready,0
C01104,UI/UX Designer,Bachelor's,Design,9,6,1,1,6,4,6,63.1,2,69.45,63.95,99.87,69.91,64.6,61.32,68.16,60.11,Senior,2,Beginner,0
C01105,Full Stack Developer,Bachelor's,Information Technology,2,2,1,0,8,3,7,42.14,8,45.02,33.61,88.29,64.49,58.31,49.51,56.06,49.26,Junior,4,Not Ready,0
C01106,UI/UX Designer,Bachelor's,Other,9,13,5,1,9,4,6,71.29,9,77.31,74.01,33.75,97.67,82.21,80.81,79.22,72.93,Senior,2,Beginner,0
C01107,Backend Developer,Bachelor's,Computer Science,6,5,0,1,10,5,6,84.19,9,70.94,64.08,86.49,71.88,84.3,83.18,77.55,69.05,Mid-Level,1,Beginner,0
C01108,Product Designer,Master's,Design,14,13,2,1,9,5,6,83.37,8,86.59,77.83,100.0,95.37,81.01,81.16,86.19,74.35,Senior,1,Beginner,1
C01109,DevOps Engineer,Bachelor's,Computer Science,7,3,4,0,5,3,6,51.13,10,49.4,54.95,84.38,81.8,65.16,54.51,66.88,58.23,Mid-Level,3,Beginner,1
C01110,Data Analyst,Bachelor's,Other,4,10,5,1,4,2,6,37.84,8,42.28,33.21,36.72,84.09,60.65,49.16,51.54,43.57,Mid-Level,4,Not Ready,0
C01111,Java Developer,PhD,Electronics,6,7,4,0,8,2,6,36.92,5,43.88,47.38,63.54,90.57,60.87,46.05,59.49,46.86,Mid-Level,4,Not Ready,0
C01112,Mobile App Developer,Master's,Information Technology,4,3,1,1,12,4,6,70.61,9,57.78,50.63,100.0,74.69,66.95,71.16,73.48,60.74,Mid-Level,2,Beginner,0
C01113,Cybersecurity Analyst,Bachelor's,Computer Science,9,9,1,0,12,5,6,86.03,3,87.67,75.57,92.73,72.64,88.44,81.76,81.26,82.67,Senior,1,Intermediate,0
C01114,DevOps Engineer,Bachelor's,Electronics,5,4,4,0,9,3,6,45.87,9,51.8,44.0,48.91,82.14,67.95,50.74,58.76,46.22,Mid-Level,3,Not Ready,0
C01115,Data Scientist,Diploma,Computer Science,3,8,0,1,9,4,6,65.72,3,57.97,36.87,78.35,53.75,66.85,65.79,58.26,50.37,Mid-Level,2,Beginner,0
C01116,UI/UX Designer,Bachelor's,Information Technology,12,14,2,0,4,4,6,65.13,4,72.55,78.33,67.49,78.8,70.98,63.19,72.03,70.34,Senior,2,Beginner,0
C01117,Python Developer,Master's,Software Engineering,4,4,3,0,13,5,6,85.9,8,66.32,49.14,97.31,70.72,79.75,82.58,78.93,70.58,Mid-Level,1,Beginner,1
C01118,Python Developer,Master's,Data Science,3,4,4,0,4,4,6,66.63,4,56.9,38.6,94.0,82.72,72.3,70.08,73.5,57.09,Mid-Level,2,Beginner,0
C01119,Java Developer,Master's,Computer Science,2,5,0,1,11,3,6,47.39,9,53.38,29.24,98.27,67.07,50.2,49.18,54.88,44.97,Junior,3,Not Ready,0
C01120,QA Engineer,Bachelor's,Software Engineering,2,2,4,0,5,3,6,48.08,7,37.02,34.6,87.61,64.11,53.0,51.27,55.45,50.2,Junior,3,Beginner,0
C01121,Python Developer,Master's,Computer Science,12,6,0,0,13,5,6,86.61,4,74.89,88.82,96.49,85.23,90.4,85.45,86.64,83.6,Senior,1,Intermediate,1
C01122,Java Developer,Master's,Information Technology,6,6,2,0,8,4,6,71.52,3,62.68,53.8,96.41,78.71,67.08,72.59,71.55,67.11,Mid-Level,2,Beginner,1
C01123,Cybersecurity Analyst,PhD,Computer Science,9,12,4,1,12,5,6,79.23,9,88.41,78.47,100.0,100.0,87.29,86.73,91.02,85.71,Senior,1,Intermediate,1
C01124,DevOps Engineer,PhD,Computer Science,10,12,4,1,6,5,6,79.22,7,81.01,84.18,100.0,100.0,89.63,83.52,91.09,80.11,Senior,1,Intermediate,1
C01125,Machine Learning Engineer,Bachelor's,Information Technology,2,2,4,1,5,3,6,53.85,2,39.03,35.09,83.81,67.88,65.69,55.12,59.72,56.15,Junior,3,Beginner,0
C01126,Full Stack Developer,Bachelor's,Information Technology,1,2,0,2,10,3,7,44.42,9,31.2,28.79,93.79,49.55,49.58,46.47,47.69,39.31,Junior,4,Not Ready,0
C01127,Data Analyst,Bachelor's,Information Technology,0,2,2,3,10,3,6,52.68,5,47.13,29.67,81.18,56.35,60.25,54.57,56.82,49.43,Fresher,3,Not Ready,0
C01128,Python Developer,Bachelor's,Information Technology,8,14,1,1,11,5,6,83.09,4,92.04,73.25,91.78,75.47,87.79,84.98,83.49,76.03,Senior,1,Intermediate,1
C01129,DevOps Engineer,Diploma,Software Engineering,7,8,0,1,10,4,6,67.2,3,67.71,60.18,78.9,68.51,61.46,70.38,64.23,55.83,Mid-Level,2,Beginner,0
C01130,Python Developer,Master's,Information Technology,7,6,0,1,8,5,6,83.58,7,68.02,62.19,100.0,79.13,76.49,81.14,80.7,74.73,Mid-Level,1,Beginner,1
C01131,Data Analyst,Master's,Data Science,1,6,2,0,12,4,6,68.24,6,57.42,26.6,98.03,69.63,64.05,69.96,67.24,51.94,Junior,2,Beginner,0
